customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,Churn
5314-HEVQZ,Female,1,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.53,205.84,0,No
5315-BKDKI,Male,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.51,18.0,1,No
5316-FXBZO,Male,0,No,No,10,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,22.73,285.28,1,Yes
5317-ELMQD,Male,0,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,50.78,1107.84,0,Yes
5318-JAKPK,Male,0,No,No,59,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,54.62,3191.33,3,No
5319-IBGSR,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,62.25,1332.84,0,No
5320-TGWIL,Male,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.56,131.11,1,Yes
5321-CWVZP,Male,0,No,Yes,72,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.92,3460.03,0,No
5322-GWZEY,Female,1,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.71,261.15,1,No
5323-WGSQP,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),56.5,4037.05,4,No
5324-UXUZS,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),64.71,4693.74,2,No
5325-YRSDZ,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,73.85,1825.82,1,No
5326-ADDIH,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,70.88,217.02,3,Yes
5327-BWFWK,Female,1,Yes,Yes,38,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,47.73,1762.4,0,No
5328-DNUVI,Male,0,Yes,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,45.41,2672.62,5,Yes
5329-BYZAD,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,321.54,3,No
5330-LEIVD,Female,0,Yes,Yes,8,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,38.85,326.36,2,No
5331-PBPPU,Female,0,Yes,Yes,51,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),37.44,1937.29,2,No
5332-XXVKA,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,68.64,1681.59,2,Yes
5333-OXDRQ,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,199.65,0,No
5334-GRMTT,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,77.27,5488.6,1,No
5335-JABQV,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,64.91,4643.16,1,No
5336-CQLXL,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),60.6,763.36,2,No
5337-TJGJR,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.74,69.92,1,No
5338-VFGQL,Male,1,No,No,31,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.72,1554.92,4,No
5339-QRNKB,Female,0,No,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),45.76,522.89,1,No
5340-UAKBP,Male,0,Yes,Yes,2,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.92,83.97,3,Yes
5341-VCTAU,Male,0,Yes,Yes,71,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),40.3,2787.31,1,No
5342-THSZA,Female,0,Yes,No,72,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),51.92,3684.15,3,No
5343-ZEAKU,Female,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),77.55,1084.8,2,Yes
5344-IEBMR,Female,0,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.33,1204.14,2,Yes
5345-ZYLNE,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,55.7,132.56,2,Yes
5346-XJTBD,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.66,675.22,1,No
5347-LKDKI,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,61.37,184.34,0,Yes
5348-JFOJV,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,70.23,71.41,4,No
5349-UFAUV,Female,0,No,Yes,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.34,725.45,1,No
5350-XTUDW,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,860.66,2,No
5351-ZVNTV,Male,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,73.13,1441.68,1,No
5352-THKOS,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.6,1605.55,1,No
5353-HMRVX,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,71.66,669.36,3,Yes
5354-QFYOM,Male,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,693.02,3,Yes
5355-ZZRKM,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,44.09,616.92,2,No
5356-AREFA,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,53.68,101.16,3,No
5357-GDIOF,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.36,331.76,4,No
5358-YQTRV,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Mailed check,69.74,154.55,0,No
5359-DINCA,Male,0,No,No,18,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,51.36,918.32,2,No
5360-KALYI,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,82.94,184.69,2,Yes
5361-EORIM,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),51.77,2713.07,1,No
5362-MXMJJ,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.77,5768.33,3,Yes
5363-VGVET,Female,0,No,No,9,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.86,649.81,1,Yes
5364-GTJJZ,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.73,1495.4,0,No
5365-YUXMO,Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),71.19,1624.25,2,No
5366-FTLSK,Female,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.14,2218.75,1,No
5367-FABWO,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,37.63,52.52,1,No
5368-DEOKJ,Female,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),67.32,2400.17,4,No
5369-QBTXJ,Female,1,Yes,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,80.67,1039.51,2,Yes
5370-TCSEC,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,48.55,996.62,5,No
5371-HELNG,Female,0,No,No,7,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,39.58,271.73,4,Yes
5372-KHEHL,Male,1,Yes,No,5,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),63.82,381.68,1,Yes
5373-OSPNG,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,60.04,446.26,0,No
5374-HGRXF,Male,0,No,No,2,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,45.09,87.5,0,No
5375-ZSDWC,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),57.02,564.73,3,No
5376-QVSOZ,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),86.46,3150.33,2,No
5377-FZLSF,Male,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,77.56,2513.16,1,No
5378-KTTJZ,Male,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.3,1155.71,1,No
5379-PRNDL,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,29.34,39.39,1,No
5380-TWUHG,Male,0,Yes,Yes,4,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),41.34,126.7,0,No
5381-ZIXYQ,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,30.77,1900.88,1,No
5382-JCUYH,Female,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,48.82,503.32,0,No
5383-NZGPR,Male,0,Yes,No,72,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),43.57,3086.3,3,No
5384-KFTUN,Female,0,Yes,No,66,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,44.18,2965.48,2,No
5385-UMDTT,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.59,343.4,3,No
5386-KRALR,Male,1,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.03,1534.93,1,No
5387-GLAVD,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.12,2265.46,0,No
5388-ROCGF,Female,0,No,No,31,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.05,1977.55,1,Yes
5389-OOFHH,Female,0,No,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1125.91,1,No
5390-VAZMW,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,50.48,820.94,2,No
5391-XUMKD,Male,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,65.65,2742.13,1,No
5392-GLMVL,Female,0,No,No,35,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,19.77,672.09,0,No
5393-PFNSP,Male,0,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,63.02,2946.65,6,No
5394-ZDEIX,Male,0,No,No,34,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,87.8,2994.92,3,No
5395-CVJQS,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),62.66,115.81,0,Yes
5396-JLWGR,Female,0,No,Yes,11,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,71.64,689.08,4,No
5397-SOGLV,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.42,2998.36,3,No
5398-GJYXV,Female,0,No,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),55.2,504.56,0,No
5399-TJYWE,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,72.68,1417.34,1,No
5400-RIPGY,Female,0,No,Yes,14,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),45.98,645.75,2,Yes
5401-YJEGE,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),83.88,152.67,2,Yes
5402-OSJHX,Male,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),44.31,287.11,2,No
5403-IKVBC,Female,1,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.51,318.51,5,No
5404-MKJOF,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.38,1219.38,0,No
5405-ANRXK,Male,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.18,4275.3,3,No
5406-HVCNB,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.03,639.54,2,Yes
5407-PFANJ,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.05,2037.0,1,No
5408-FIGYB,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,281.61,0,Yes
5409-KNEIG,Female,1,No,Yes,65,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.16,4688.47,2,No
5410-YNPVP,Male,0,Yes,No,34,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,32.94,1108.96,2,No
5411-GJUFQ,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),69.24,258.13,2,No
5412-ABNDI,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,330.5,1,Yes
5413-WFQUK,Male,0,No,No,56,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,39.61,2352.11,2,No
5414-DUIPC,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.29,1353.22,3,No
5415-DXCMS,Female,0,Yes,No,72,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,44.65,3213.07,2,No
5416-YUZAW,Male,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,56.91,538.67,2,No
5417-WFVCC,Female,0,No,Yes,72,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),44.96,3168.12,0,No
5418-PJYQG,Female,1,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),78.46,726.75,4,Yes
5419-MKJGX,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,73.85,61.98,2,No
5420-FXAQY,Male,1,No,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.87,1149.34,3,Yes
5421-LDCFZ,Female,0,Yes,No,3,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,44.47,124.83,0,No
5422-PMIZK,Female,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),66.09,2417.42,2,No
5423-TYUMW,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.76,1598.44,4,No
5424-SCLSH,Male,0,No,Yes,72,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,51.52,3741.33,2,No
5425-NVIYX,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),43.27,1262.32,4,No
5426-QFDDS,Female,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),51.58,1282.59,1,No
5427-LYBQO,Female,0,No,Yes,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,43.91,3187.63,0,No
5428-JCTDV,Male,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,60.71,1595.33,1,No
5429-AARDW,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.21,1370.89,4,No
5430-VOYWU,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.28,5207.64,4,Yes
5431-VJYQY,Female,0,No,No,10,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),44.62,412.13,1,No
5432-VLTLP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,61.29,127.06,0,Yes
5433-EPQWO,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),40.98,657.18,0,No
5434-MHUBH,Female,0,Yes,No,63,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),34.73,2103.3,3,No
5435-JGJYD,Female,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,71.66,4091.32,2,No
5436-KIDCK,Male,0,No,Yes,29,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),52.55,1503.92,0,No
5437-CZRZS,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),73.43,444.69,1,No
5438-NXKXB,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,29.32,106.2,2,Yes
5439-BBJWO,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.36,1519.04,1,No
5440-VLKQR,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),35.26,592.41,3,No
5441-NQOLP,Female,0,No,Yes,33,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,54.7,1869.85,3,No
5442-WFBBP,Female,0,No,No,72,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,64.14,4628.23,2,No
5443-BHGAD,Male,0,Yes,Yes,65,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),49.77,3256.37,1,No
5444-KTGRD,Male,0,No,No,26,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,59.48,1570.46,2,No
5445-QKKTK,Female,0,No,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.43,533.14,1,No
5446-ONQBR,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),72.85,3080.73,2,No
5447-PLJPC,Male,0,No,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,224.05,2,Yes
5448-HVVYX,Male,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),48.31,1485.3,0,No
5449-BVANY,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,48.69,45.04,3,Yes
5450-DDICE,Male,1,Yes,Yes,55,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,29.95,1667.2,1,No
5451-AVSAJ,Female,0,No,No,72,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),48.48,3453.88,0,No
5452-VLJBP,Female,1,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,1287.5,1,No
5453-HNOPK,Male,1,Yes,No,14,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.03,981.98,1,No
5454-LBDCI,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,75.66,1783.44,2,Yes
5455-RSGDF,Female,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.97,219.23,2,No
5456-SAPKV,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.29,886.11,0,No
5457-DRWZE,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,62.33,1181.73,2,No
5458-VFYBL,Male,0,No,No,43,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,41.33,1807.08,4,No
5459-VITLM,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.07,163.54,0,No
5460-VWQET,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,67.82,1076.24,2,Yes
5461-MMJOO,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.41,522.4,1,Yes
5462-RRBWK,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,89.08,583.67,4,Yes
5463-MKDOV,Male,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),39.2,65.54,2,Yes
5464-WYKRP,Male,0,Yes,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),52.11,1246.93,0,No
5465-JLMIU,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.59,2228.12,3,No
5466-MFFKS,Female,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,627.65,4,No
5467-KJWOM,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.97,980.74,1,Yes
5468-WHEBP,Female,0,No,No,8,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,35.22,295.9,3,Yes
5469-MSIOF,Female,0,No,Yes,7,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,60.55,454.26,1,No
5470-HXNEQ,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.34,18.0,0,No
